,,,,"x (microns, relative to field pate centre, where x is in the North direction) and y (microns, relative to field plate centre) for the 4 positions.",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,Position 0,,,Position 1,,,Position 2,,,Position 3,,,,
SUBPLATE_name,SUBPLATE_number,,,x,y,r,x,y,r,x,y,r,x,y,r,,
,,,,,,,,,,,,,,,,,
A1,1,,,-231.15927,84.15100,246.00000,-226.46104,82.44066,241.00013,-224.58157,81.75646,239.00000,-222.70223,81.07230,237.00000,,
A1,2,,,-226.84270,95.17558,246.00000,-222.23219,93.24117,241.00013,-220.38782,92.46733,239.00000,-218.54357,91.69355,237.00000,,
A1,3,,,-222.00068,105.97970,246.00000,-217.48859,103.82570,241.00013,-215.68359,102.96402,239.00000,-213.87871,102.10240,237.00000,,
A1,4,,,-216.64444,116.53835,246.00000,-212.24121,114.16975,241.00013,-210.47976,113.22222,239.00000,-208.71842,112.27476,237.00000,,
A1,5,,,-210.78638,126.82706,246.00000,-206.50222,124.24934,241.00014,-204.78839,123.21816,239.00000,-203.07468,122.18704,237.00000,,
A1,6,,,-204.44008,136.82198,246.00000,-200.28490,134.04112,241.00013,-198.62268,132.92867,239.00000,-196.96056,131.81630,237.00000,,
A1,7,,,-197.62022,146.50000,246.00000,-193.60365,143.52243,241.00013,-191.99688,142.33130,239.00000,-190.39021,141.14024,237.00000,,
A2,1,,,-3.07501,245.98078,246.00000,-3.01251,240.98130,241.00013,-2.98751,238.98133,239.00000,-2.96251,236.98148,237.00000,,
A2,2,,,8.76372,245.84385,246.00000,8.58560,240.84715,241.00013,8.51435,238.84829,239.00000,8.44310,236.84956,237.00000,,
A2,3,,,20.58215,245.13746,246.00000,20.16382,240.15512,241.00013,19.99647,238.16201,239.00000,19.82914,236.16902,237.00000,,
A2,4,,,32.35290,243.86326,246.00000,31.69534,238.90682,241.00013,31.43229,236.92406,239.00000,31.16926,234.94143,237.00000,,
A2,5,,,44.04872,242.02419,246.00000,43.15344,237.10513,241.00013,42.79530,235.13733,239.00000,42.43718,233.16965,237.00000,,
A2,6,,,55.64250,239.62452,246.00000,54.51158,234.75423,241.00013,54.05917,232.80594,239.00000,53.60680,230.85777,237.00000,,
A2,7,,,67.10740,236.66981,246.00000,65.74346,231.85957,241.00013,65.19784,229.93530,239.00000,64.65225,228.01116,237.00000,,
A3,1,,,236.48398,67.75933,246.00000,231.67752,66.38214,241.00013,229.75476,65.83122,239.00000,227.83213,65.28033,237.00000,,
A3,2,,,239.47028,56.30261,246.00000,234.60313,55.15828,241.00013,232.65609,54.70050,239.00000,230.70917,54.24276,237.00000,,
A3,3,,,241.90189,44.71549,246.00000,236.98531,43.80666,241.00013,235.01850,43.44310,239.00000,233.05182,43.07956,237.00000,,
A3,4,,,243.77318,33.02479,246.00000,238.81857,32.35357,241.00013,236.83654,32.08506,239.00000,234.85465,31.81656,237.00000,,
A3,5,,,245.07981,21.25758,246.00000,240.09865,20.82553,241.00013,238.10600,20.65269,239.00000,236.11348,20.47987,237.00000,,
A3,6,,,245.81876,9.44115,246.00000,240.82258,9.24926,241.00013,238.82392,9.17250,239.00000,236.82539,9.09574,237.00000,,
A3,7,,,245.98832,2.39716,246.00000,240.98869,2.34844,241.00013,238.98865,2.32895,239.00000,236.98875,2.30946,237.00000,,
A4,1,,,214.57294,-120.30982,246.00000,210.21182,-117.86456,241.00013,208.46721,-116.88637,239.00000,206.72271,-115.90824,237.00000,,
A4,2,,,208.53582,-130.49449,246.00000,204.29740,-127.84223,241.00013,202.60188,-126.78123,239.00000,200.90646,-125.72030,237.00000,,
A4,3,,,202.01567,-140.37688,246.00000,197.90977,-137.52377,241.00013,196.26726,-136.38242,239.00000,194.62485,-135.24114,237.00000,,
A4,4,,,195.02758,-149.93413,246.00000,191.06371,-146.88677,241.00013,189.47801,-145.66771,239.00000,187.89242,-144.44874,237.00000,,
A4,5,,,187.58775,-159.14407,246.00000,183.77509,-155.90952,241.00013,182.24989,-154.61558,239.00000,180.72478,-153.32173,237.00000,,*Piston number starts from left of subplate and increments to the right (i.e. clockwise in above diagram)
A4,6,,,179.71340,-167.98539,246.00000,176.06079,-164.57115,241.00014,174.59961,-163.20532,239.00000,173.13852,-161.83959,237.00000,,*Position 1 measured from model
A4,7,,,171.42278,-176.43761,246.00000,167.93867,-172.85157,241.00013,166.54490,-171.41703,239.00000,165.15122,-169.98257,237.00000,,"*Positions 0, 2 and 3 calculated based on v-groove spacing"
A5,1,,,-151.55041,-193.77428,246.00000,-148.47020,-189.83588,241.00013,-147.23800,-188.26038,239.00000,-146.00589,-186.68498,237.00000,,x direction is North on sky
A5,2,,,-160.69819,-186.25813,246.00000,-157.43205,-182.47249,241.00012,-156.12548,-180.95810,239.00000,-154.81899,-179.44381,237.00000,,
A5,3,,,-169.47374,-178.31055,246.00000,-166.02924,-174.68645,241.00013,-164.65131,-173.23667,239.00000,-163.27348,-171.78699,237.00000,,
A5,4,,,-177.85673,-169.94995,246.00000,-174.24185,-166.49577,241.00013,-172.79576,-165.11397,239.00000,-171.34978,-163.73226,237.00000,,
A5,5,,,-185.82775,-161.19568,246.00000,-182.05086,-157.91943,241.00013,-180.53997,-156.60881,239.00000,-179.02917,-155.29828,237.00000,,
A5,6,,,-193.36833,-152.06804,246.00000,-189.43818,-148.97731,241.00013,-187.86598,-147.74090,239.00000,-186.29388,-146.50458,237.00000,,
A5,7,,,-200.46101,-142.58816,246.00000,-196.38671,-139.69010,241.00013,-194.75684,-138.53077,239.00000,-193.12707,-137.37152,237.00000,,
H1,1,,,-184.92887,162.22612,246.00000,-181.17025,158.92893,241.00013,-179.66666,157.60993,239.00000,-178.16318,156.29102,237.00000,,
H1,2,,,-176.90930,170.93595,246.00000,-173.31368,167.46173,241.00013,-171.87530,166.07192,239.00000,-170.43701,164.68219,237.00000,,
H1,3,,,-168.47997,179.24982,246.00000,-165.05567,175.60663,241.00013,-163.68583,174.14922,239.00000,-162.31607,172.69190,237.00000,,
H1,4,,,-159.66038,187.14850,246.00000,-156.41534,183.34477,241.00013,-155.11720,181.82314,239.00000,-153.81915,180.30161,237.00000,,
H1,5,,,-150.47098,194.61368,246.00000,-147.41270,190.65822,241.00013,-146.18928,189.07589,239.00000,-144.96594,187.49367,237.00000,,
H1,6,,,-140.93302,201.62808,246.00000,-138.06861,197.53006,241.00014,-136.92273,195.89070,239.00000,-135.77694,194.25144,237.00000,,
H1,7,,,-131.06863,208.17544,246.00000,-128.40470,203.94434,241.00013,-127.33903,202.25175,239.00000,-126.27344,200.55927,237.00000,,
H1,8,,,-120.90194,214.23987,246.00000,-118.44464,209.88551,241.00012,-117.46164,208.14361,239.00000,-116.47869,206.40183,237.00000,,
H2,1,,,-102.90809,223.44110,246.00000,-100.81652,218.89973,241.00013,-99.97981,217.08302,239.00000,-99.14316,215.26642,237.00000,,
H2,2,,,-92.03822,228.13366,246.00000,-90.16757,223.49692,241.00013,-89.41924,221.64205,239.00000,-88.67096,219.78731,237.00000,,
H2,3,,,-80.95516,232.29779,246.00000,-79.30977,227.57641,241.00013,-78.65156,225.68769,239.00000,-77.99338,223.79909,237.00000,,
H2,4,,,-69.68458,235.92384,246.00000,-68.26826,231.12877,241.00013,-67.70168,229.21056,239.00000,-67.13514,227.29248,237.00000,,
H2,5,,,-58.25258,239.00342,246.00000,-57.06862,234.14576,241.00013,-56.59499,232.20251,239.00000,-56.12139,230.25940,237.00000,,
H2,6,,,-46.68566,241.52940,246.00000,-45.73679,236.62039,241.00013,-45.35721,234.65661,239.00000,-44.97765,232.69295,237.00000,,
H2,7,,,-35.01060,243.49591,246.00000,-34.29902,238.54693,241.00013,-34.01436,236.56716,239.00000,-33.72972,234.58752,237.00000,,
H2,8,,,-23.25593,244.89827,246.00000,-22.78326,239.92079,241.00013,-22.59418,237.92962,239.00000,-22.40510,235.93858,237.00000,,
H3,1,,,188.44362,158.12971,246.00000,184.61356,154.91577,241.00013,183.08140,153.63008,239.00000,181.54934,152.34447,237.00000,,
H3,2,,,195.83365,148.87975,246.00000,191.85340,145.85382,241.00013,190.26115,144.64334,239.00000,188.66901,143.43293,237.00000,,
H3,3,,,202.77008,139.28494,246.00000,198.64884,136.45402,241.00013,197.00020,135.32155,239.00000,195.35166,134.18915,237.00000,,
H3,4,,,209.23682,129.36751,246.00000,204.98415,126.73816,241.00013,203.28293,125.68632,239.00000,201.58181,124.63455,237.00000,,
H3,5,,,215.21890,119.15042,246.00000,210.84465,116.72873,241.00013,209.09479,115.75996,239.00000,207.34504,114.79126,237.00000,,
H3,6,,,220.70248,108.65734,246.00000,216.21677,106.44891,241.00013,214.42233,105.56546,239.00000,212.62800,104.68207,237.00000,,
H3,7,,,225.67483,97.91257,246.00000,221.08806,95.92253,241.00013,219.25319,95.12644,239.00000,217.41843,94.33040,237.00000,,
H3,8,,,230.12392,86.94241,246.00000,225.44672,85.17533,241.00013,223.57568,84.46844,239.00000,221.70475,83.76159,237.00000,,
H4,1,,,244.96156,-22.57951,246.00000,239.98280,-22.12059,241.00013,237.99111,-21.93700,239.00000,235.99955,-21.75343,237.00000,,
H4,2,,,243.59146,-34.33949,246.00000,238.64054,-33.64155,241.00013,236.66000,-33.36235,239.00000,234.67958,-33.08317,237.00000,,
H4,3,,,241.65712,-46.01993,246.00000,236.74552,-45.08459,241.00013,234.78070,-44.71042,239.00000,232.81601,-44.33627,237.00000,,
H4,4,,,239.16304,-57.59376,246.00000,234.30213,-56.42319,241.00013,232.35758,-55.95492,239.00000,230.41317,-55.48667,237.00000,,
H4,5,,,236.11497,-69.03420,246.00000,231.31601,-67.63110,241.00013,229.39625,-67.06981,239.00000,227.47662,-66.50856,237.00000,,
H4,6,,,232.51999,-80.31473,246.00000,227.79409,-78.68236,241.00013,225.90356,-78.02935,239.00000,224.01316,-77.37639,237.00000,,
H4,7,,,228.38641,-91.40922,246.00000,223.74453,-89.55136,241.00013,221.88761,-88.80815,239.00000,220.03081,-88.06498,237.00000,,
H4,8,,,223.72444,-102.29063,246.00000,219.17732,-100.21161,241.00013,217.35830,-99.37992,239.00000,215.53940,-98.54829,237.00000,,
H5,1,,,42.70273,-242.26530,246.00000,41.83481,-237.34134,241.00013,41.48761,-235.37157,239.00000,41.14043,-233.40194,237.00000,,
H5,2,,,30.99687,-244.03933,246.00000,30.36687,-239.07931,241.00013,30.11485,-237.09512,239.00000,29.86284,-235.11106,237.00000,,
H5,3,,,19.21922,-245.24808,246.00000,18.82860,-240.26349,241.00013,18.67234,-238.26948,239.00000,18.51608,-236.27559,237.00000,,
H5,4,,,7.39704,-245.88876,246.00000,7.24670,-240.89115,241.00013,7.18656,-238.89193,239.00000,7.12642,-236.89283,237.00000,,
H5,5,,,-4.44226,-245.95989,246.00000,-4.35197,-240.96083,241.00013,-4.31585,-238.96103,239.00000,-4.27974,-236.96136,237.00000,,
H5,6,,,-16.27128,-245.46129,246.00000,-15.94057,-240.47237,241.00013,-15.80827,-238.47662,239.00000,-15.67599,-236.48100,237.00000,,
H5,7,,,-28.06260,-244.39413,246.00000,-27.49224,-239.42690,241.00013,-27.26407,-237.43982,239.00000,-27.03592,-235.45288,237.00000,,
H5,8,,,-39.78746,-242.76111,246.00000,-38.97879,-237.82707,241.00013,-38.65529,-235.85328,239.00000,-38.33182,-233.87961,237.00000,,
H6,1,,,-59.58020,-238.67593,246.00000,-58.36925,-233.82492,241.00013,-57.88483,-231.88434,239.00000,-57.40043,-229.94388,237.00000,,
H6,2,,,-70.99489,-235.53286,246.00000,-69.55194,-230.74573,241.00013,-68.97471,-228.83070,239.00000,-68.39751,-226.91580,237.00000,,
H6,3,,,-82.24515,-231.84421,246.00000,-80.57354,-227.13205,241.00013,-79.90484,-225.24701,239.00000,-79.23618,-223.36210,237.00000,,
H6,4,,,-93.30489,-227.61853,246.00000,-91.40850,-222.99226,241.00013,-90.64987,-221.14158,239.00000,-89.89130,-219.29103,237.00000,,
H6,5,,,-104.14850,-222.86563,246.00000,-102.03172,-218.33596,241.00013,-101.18493,-216.52393,239.00000,-100.33819,-214.71201,237.00000,,
H6,6,,,-114.75089,-217.59649,246.00000,-112.41861,-213.17391,241.00012,-111.48562,-211.40472,239.00000,-110.55268,-209.63565,237.00000,,
H6,7,,,-125.08747,-211.82333,246.00000,-122.54511,-207.51809,241.00013,-121.52807,-205.79584,239.00000,-120.51110,-204.07370,237.00000,,
H6,8,,,-135.13306,-205.56035,246.00000,-132.38652,-201.38240,241.00013,-131.28781,-199.71107,239.00000,-130.18916,-198.03985,237.00000,,
H7,1,,,-211.48810,-125.65343,246.00000,-207.18967,-123.09956,241.00013,-205.47015,-122.07792,239.00000,-203.75073,-121.05635,237.00000,,
H7,2,,,-217.28888,-115.33232,246.00000,-212.87255,-112.98823,241.00013,-211.10586,-112.05051,239.00000,-209.33928,-111.11285,237.00000,,
H7,3,,,-222.58634,-104.74407,246.00000,-218.06235,-102.61518,241.00013,-216.25259,-101.76355,239.00000,-214.44294,-100.91197,237.00000,,
H7,4,,,-227.36823,-93.91320,246.00000,-222.74704,-92.00444,241.00013,-220.89840,-91.24087,239.00000,-219.04988,-90.47735,237.00000,,
H7,5,,,-231.62346,-82.86479,246.00000,-226.91579,-81.18059,241.00013,-225.03255,-80.50685,239.00000,-223.14943,-79.83315,237.00000,,
H7,6,,,-235.34217,-71.62444,246.00000,-230.55892,-70.16870,241.00013,-228.64545,-69.58635,239.00000,-226.73209,-69.00404,237.00000,,
H7,7,,,-238.51576,-60.21819,246.00000,-233.66801,-58.99428,241.00013,-231.72873,-58.50467,239.00000,-229.78958,-58.01509,237.00000,,
H7,8,,,-241.13658,-48.67392,246.00000,-236.23556,-47.68464,241.00013,-234.27497,-47.28889,239.00000,-232.31451,-46.89317,237.00000,,
,,,,,,,,,,,,,,,,,
, ,,,,,,,,,,,,,,,,